	0	1	inside
87131	88380809@N07	107482204@N02	False
87132	88380809@N07	44050876@N06	False
87133	88380809@N07	93274554@N06	False
87134	88380809@N07	116459834@N05	False
87135	88380809@N07	100918046@N08	False
87136	88380809@N07	49840628@N04	False
87137	88380809@N07	123484290@N06	False
87138	88380809@N07	75155729@N00	False
87139	88380809@N07	98763899@N07	False
87140	88380809@N07	100779150@N05	False
87141	88380809@N07	75828818@N06	False
87142	88380809@N07	66041906@N05	False
87143	88380809@N07	63080058@N04	False
87144	88380809@N07	129026926@N08	False
87145	88380809@N07	91297946@N06	False
87146	88380809@N07	109659636@N08	False
87147	88380809@N07	64876850@N03	False
87148	88380809@N07	124214564@N03	False
87149	88380809@N07	50591172@N02	False
87150	88380809@N07	95599886@N00	False
87151	88380809@N07	133497319@N05	False
87152	88380809@N07	10152923@N03	False
87153	88380809@N07	95127164@N07	False
87154	88380809@N07	125214039@N05	False
87155	88380809@N07	98874876@N06	False
87156	88380809@N07	88565330@N05	False
87157	88380809@N07	147617131@N05	False
87158	88380809@N07	111536975@N04	False
87159	88380809@N07	126431095@N03	False
87160	88380809@N07	100188990@N02	False
87161	88380809@N07	85378782@N07	False
87162	88380809@N07	127862445@N02	False
87163	88380809@N07	136889456@N07	False
87164	88380809@N07	38452609@N05	False
87165	88380809@N07	90693537@N06	False
87166	88380809@N07	47575132@N08	False
87167	88380809@N07	101420874@N08	False
87168	88380809@N07	74004325@N07	False
87169	88380809@N07	33361589@N02	False
87170	88380809@N07	117993074@N05	False
87171	88380809@N07	136046346@N06	False
87172	88380809@N07	138332312@N06	False
87173	88380809@N07	23740556@N06	False
87174	88380809@N07	24462442@N02	False
87175	88380809@N07	126579629@N06	False
87176	88380809@N07	72647602@N04	True
87177	88380809@N07	146612756@N04	False
87178	88380809@N07	95972666@N05	False
87179	88380809@N07	129282102@N02	False
87180	88380809@N07	74249224@N04	False
87181	88380809@N07	98198942@N06	False
87182	88380809@N07	44460326@N03	False
87183	88380809@N07	87819625@N00	False
87184	88380809@N07	47485471@N00	False
87185	88380809@N07	52814570@N02	False
87186	88380809@N07	82256086@N00	False
87187	88380809@N07	119897474@N05	False
87188	88380809@N07	133012221@N06	False
87189	88380809@N07	98152134@N00	False
87190	88380809@N07	100843599@N08	False
87191	88380809@N07	14882707@N04	False
87192	88380809@N07	119648205@N06	False
87193	88380809@N07	50919909@N05	False
87194	88380809@N07	131480739@N05	False
87195	88380809@N07	135526549@N05	False
87196	88380809@N07	87300796@N08	False
87197	88380809@N07	134060155@N06	False
87198	88380809@N07	68475916@N07	False
87199	88380809@N07	11202248@N04	False
87200	88380809@N07	88397874@N05	False
87201	88380809@N07	75495088@N02	False
87202	88380809@N07	116276464@N05	False
87203	88380809@N07	110211459@N08	False
87204	88380809@N07	43067971@N06	False
87205	88380809@N07	144329248@N06	False
87206	88380809@N07	26632545@N08	False
87207	88380809@N07	126332362@N03	False
87208	88380809@N07	187009621@N05	False
87209	88380809@N07	94429298@N08	False
87210	88380809@N07	139387519@N04	False
87211	88380809@N07	60563358@N08	False
87212	88380809@N07	100516514@N02	False
87213	88380809@N07	57768536@N05	False
87214	88380809@N07	119662681@N02	False
87215	88380809@N07	87636307@N04	False
87216	88380809@N07	126647044@N06	False
87217	88380809@N07	88581768@N00	False
87218	88380809@N07	89073037@N06	False
87219	88380809@N07	125351239@N08	False
87220	88380809@N07	96087948@N03	False
87221	88380809@N07	125646920@N07	False
87222	88380809@N07	21155756@N07	False
87223	88380809@N07	99614206@N07	False
87224	88380809@N07	87907316@N00	False
87225	88380809@N07	130023684@N04	False
87226	88380809@N07	13249895@N08	False
87227	88380809@N07	54174043@N03	False
87228	88380809@N07	110670053@N07	False
87229	88380809@N07	92687439@N06	False
87230	88380809@N07	86906100@N06	False
87231	88380809@N07	106627740@N03	False
87232	88380809@N07	130715032@N03	False
87233	88380809@N07	131988101@N02	False
87234	88380809@N07	22975560@N08	False
87235	88380809@N07	136587016@N05	False
87236	88380809@N07	126915310@N08	False
87237	88380809@N07	53276435@N07	False
87238	88380809@N07	51903586@N03	False
87239	88380809@N07	114811916@N06	False
87240	88380809@N07	34078342@N06	False
87241	88380809@N07	126516833@N07	False
87242	88380809@N07	13112336@N06	False
87243	88380809@N07	129152783@N03	False
87244	88380809@N07	94951940@N04	False
87245	88380809@N07	60663006@N04	False
87246	88380809@N07	148020413@N08	False
87247	88380809@N07	126603689@N02	False
87248	88380809@N07	87257523@N05	False
87249	88380809@N07	29001375@N06	False
87250	88380809@N07	69739186@N03	False
87251	88380809@N07	127240027@N07	False
87252	88380809@N07	43589035@N06	False
87253	88380809@N07	125241559@N03	False
87254	88380809@N07	130033489@N07	False
87255	88380809@N07	16061688@N00	False
87256	88380809@N07	12816226@N04	False
87257	88380809@N07	53827637@N05	False
87258	88380809@N07	37925919@N08	False
87259	88380809@N07	54887840@N04	False
87260	88380809@N07	43289613@N07	False
87261	88380809@N07	67633420@N06	False
87262	88380809@N07	134863232@N05	False
87263	88380809@N07	117622352@N02	False
87264	88380809@N07	41326041@N06	False
87265	88380809@N07	47723340@N04	False
87266	88380809@N07	76884842@N02	False
87267	88380809@N07	7247833@N04	False
87268	88380809@N07	78752351@N03	False
87269	88380809@N07	91623011@N07	False
87270	88380809@N07	134872899@N07	False
87271	88380809@N07	75923393@N03	False
87272	88380809@N07	123277337@N06	False
87273	88380809@N07	120920526@N08	False
87274	88380809@N07	127214379@N07	False
87275	88380809@N07	129717269@N04	False
87276	88380809@N07	96458376@N04	False
87277	88380809@N07	27480774@N03	False
87278	88380809@N07	127221899@N07	False
87279	88380809@N07	42561015@N02	False
87280	88380809@N07	85368064@N05	False
87281	88380809@N07	135136442@N07	False
87282	88380809@N07	132021633@N08	False
87283	88380809@N07	127728600@N07	False
87284	88380809@N07	99141957@N03	False
87285	88380809@N07	40145524@N06	False
87286	88380809@N07	81578000@N03	False
87287	88380809@N07	128354622@N06	False
87288	88380809@N07	76596383@N06	False
87289	88380809@N07	133474495@N08	False
87290	88380809@N07	108909768@N06	False
87291	88380809@N07	44391535@N08	False
87292	88380809@N07	57356958@N02	False
87293	88380809@N07	102899303@N07	False
87294	88380809@N07	96444540@N06	False
87295	88380809@N07	59230164@N07	False
87296	28367670@N03	79405621@N07	False
87297	28367670@N03	80329659@N04	False
87298	28367670@N03	189183747@N04	False
87299	28367670@N03	80359480@N06	False
87300	28367670@N03	12719710@N00	False
87301	28367670@N03	80640813@N08	False
87302	28367670@N03	92899545@N06	False
87303	28367670@N03	39581872@N02	False
87304	28367670@N03	34313408@N05	False
87305	28367670@N03	91856290@N08	False
87306	28367670@N03	145874413@N08	False
87307	28367670@N03	76390345@N02	False
87308	28367670@N03	71738702@N04	False
87309	28367670@N03	22001334@N08	False
87310	28367670@N03	56890776@N02	False
87311	28367670@N03	36521970021@N01	False
87312	28367670@N03	73473273@N06	False
87313	28367670@N03	80129487@N07	False
87314	28367670@N03	91105985@N04	False
87315	28367670@N03	40463817@N07	False
87316	28367670@N03	93078786@N08	False
87317	28367670@N03	87860977@N03	False
87318	52943087@N00	67648691@N00	False
87319	52943087@N00	8483179@N08	False
87320	52943087@N00	79088059@N00	False
87321	52943087@N00	35558034@N00	False
87322	52943087@N00	33761401@N02	False
87323	52943087@N00	41526782@N00	False
87324	52943087@N00	45089985@N03	False
87325	52943087@N00	33642498@N00	False
87326	52943087@N00	49503179961@N01	False
87327	52943087@N00	57353932@N00	False
87328	52943087@N00	89945497@N00	False
87329	52943087@N00	82841531@N04	False
87330	52943087@N00	28757493@N03	False
87331	52943087@N00	39088561@N05	False
87332	52943087@N00	41429340@N02	False
87333	52943087@N00	22859272@N04	False
87334	52943087@N00	45988757@N00	False
87335	52943087@N00	93801598@N00	False
87336	52943087@N00	26065898@N07	False
87337	52943087@N00	79072504@N00	False
87338	52943087@N00	27196261@N00	False
87339	52943087@N00	32053586@N04	False
87340	52943087@N00	41042736@N07	False
87341	52943087@N00	25572573@N00	False
87342	52943087@N00	78928612@N00	False
87343	52943087@N00	91873384@N04	False
87344	52943087@N00	61094835@N07	False
87345	52943087@N00	49370933@N07	False
87346	52943087@N00	7312051@N04	False
87347	52943087@N00	20217855@N00	False
87348	52943087@N00	46382799@N00	False
87349	52943087@N00	57174186@N00	False
87350	52943087@N00	24431382@N03	False
87351	52943087@N00	19919124@N05	False
87352	52943087@N00	76653970@N00	False
87353	52943087@N00	55334336@N00	False
87354	52943087@N00	24753357@N05	False
87355	52943087@N00	43719536@N02	False
87356	52943087@N00	9966805@N07	False
87357	52943087@N00	22083925@N02	False
87358	52943087@N00	60259364@N00	False
87359	52943087@N00	24462152@N00	False
87360	52943087@N00	7651912@N02	False
87361	52943087@N00	67165432@N00	False
87362	52943087@N00	43729072@N00	False
87363	52943087@N00	62195196@N00	False
87364	52943087@N00	9875499@N08	False
87365	52943087@N00	60992196@N00	False
87366	52943087@N00	39836574@N00	False
87367	52943087@N00	65438032@N05	False
87368	52943087@N00	10228147@N04	False
87369	52943087@N00	32491251@N03	False
87370	52943087@N00	13380103@N03	False
87371	52943087@N00	74098359@N00	False
87372	52943087@N00	99679294@N00	False
87373	52943087@N00	16536699@N07	False
87374	52943087@N00	39134345@N00	False
87375	52943087@N00	63156791@N00	False
87376	52943087@N00	49229574@N00	False
87377	52943087@N00	35052599@N08	False
87378	52943087@N00	47266704@N00	False
87379	52943087@N00	23165349@N07	False
87380	52943087@N00	18746567@N00	False
87381	52943087@N00	34146366@N08	False
87382	52943087@N00	52212202@N00	False
87383	52943087@N00	75549493@N00	False
87384	52943087@N00	36016299@N00	False
87385	52943087@N00	14693117@N00	False
87386	52943087@N00	41676563@N00	False
87387	52943087@N00	46451525@N00	False
87388	52943087@N00	9932985@N08	False
87389	52943087@N00	118993233@N05	False
87390	52943087@N00	21061013@N03	False
87391	52943087@N00	7742245@N02	False
87392	52943087@N00	21393555@N04	False
87393	52943087@N00	35751064@N00	False
87394	52943087@N00	31688708@N00	False
87395	52943087@N00	83077621@N00	False
87396	52943087@N00	35245086@N00	False
87397	52943087@N00	12619239@N02	False
87398	52943087@N00	44153826@N00	False
87399	52943087@N00	25867869@N00	False
87400	52943087@N00	83971776@N00	False
87401	52943087@N00	24137793@N04	False
87402	52943087@N00	66544613@N07	False
87403	52943087@N00	8657365@N04	False
87404	52943087@N00	33449714@N02	False
87405	52943087@N00	8671674@N06	False
87406	52943087@N00	69793885@N00	False
87407	52943087@N00	23275300@N05	False
87408	52943087@N00	26027328@N00	False
87409	52943087@N00	21158327@N05	False
87410	52943087@N00	27168450@N06	False
87411	52943087@N00	25712205@N08	False
87412	52943087@N00	56875684@N04	False
87413	52943087@N00	21361225@N04	False
87414	52943087@N00	45569315@N02	False
87415	52943087@N00	54277843@N05	False
87416	52943087@N00	91817360@N00	False
87417	52943087@N00	21028412@N06	False
87418	52943087@N00	21314843@N03	False
87419	52943087@N00	29893608@N00	False
87420	52943087@N00	22791570@N06	False
87421	52943087@N00	30969885@N06	False
87422	52943087@N00	22168441@N08	False
87423	52943087@N00	12249030@N04	False
87424	52943087@N00	25770173@N03	False
87425	52943087@N00	91744974@N00	False
87426	52943087@N00	16960719@N02	False
87427	52943087@N00	89224772@N00	False
87428	52943087@N00	58188719@N00	False
87429	52943087@N00	12355556@N00	False
87430	52943087@N00	48876614@N00	False
87431	52943087@N00	98864524@N00	False
87432	188717768@N07	40707953@N03	False
87433	188717768@N07	63474896@N07	False
87434	188717768@N07	76982468@N05	False
87435	188717768@N07	98026025@N05	False
87436	188717768@N07	88576252@N00	False
87437	188717768@N07	66074136@N02	False
87438	188717768@N07	29947988@N02	False
87439	188717768@N07	36105381@N05	False
87440	188717768@N07	150689779@N08	False
87441	188717768@N07	142409708@N08	False
87442	188717768@N07	72783825@N03	False
87443	188717768@N07	136330442@N03	False
87444	188717768@N07	27420180@N08	False
87445	188717768@N07	165666889@N02	False
87446	188717768@N07	127723660@N02	False
87447	188717768@N07	86145600@N07	False
87448	188717768@N07	76229476@N08	False
87449	188717768@N07	8069341@N04	False
87450	188717768@N07	78247877@N00	False
87451	188717768@N07	28172347@N05	False
87452	188717768@N07	28024998@N05	False
87453	188717768@N07	33978400@N04	False
87454	188717768@N07	34005422@N03	False
87455	188717768@N07	145743352@N03	False
87456	188717768@N07	23706463@N00	False
87457	188717768@N07	78621811@N06	False
87458	188717768@N07	138752302@N05	False
87459	188717768@N07	25064626@N04	False
87460	188717768@N07	145357557@N08	False
87461	188717768@N07	32253820@N04	False
87462	188717768@N07	7465630@N02	False
87463	188717768@N07	146176471@N07	False
87464	188717768@N07	34131650@N04	False
87465	188717768@N07	20913232@N06	False
87466	188717768@N07	91128227@N04	True
87467	188717768@N07	125855378@N05	False
87468	188717768@N07	144448470@N06	False
87469	188717768@N07	59267469@N02	False
87470	188717768@N07	24201453@N04	False
87471	188717768@N07	47888333@N00	False
87472	188717768@N07	132801380@N04	False
87473	188717768@N07	96536076@N07	False
87474	188717768@N07	67409734@N05	False
87475	188717768@N07	86656817@N08	False
87476	188717768@N07	146065760@N04	False
87477	188717768@N07	130287893@N05	False
87478	188717768@N07	127749508@N04	False
87479	188717768@N07	122837542@N02	False
87480	188717768@N07	130507156@N04	False
87481	188717768@N07	37963111@N03	False
87482	188717768@N07	145783492@N07	False
87483	188717768@N07	9581231@N06	False
87484	188717768@N07	66205151@N07	False
87485	188717768@N07	134360779@N04	False
87486	188717768@N07	100063725@N06	False
87487	188717768@N07	154822462@N02	False
87488	188717768@N07	148022219@N08	False
87489	188717768@N07	44139351@N02	False
87490	188717768@N07	86423000@N02	False
87491	188717768@N07	137469769@N06	False
87492	188717768@N07	65136743@N02	False
87493	188717768@N07	95663578@N04	False
87494	188717768@N07	97612991@N05	False
87495	188717768@N07	83818540@N00	False
87496	188717768@N07	153281931@N05	False
87497	188717768@N07	8009375@N03	False
87498	188717768@N07	78063402@N00	False
87499	188717768@N07	88112655@N00	False
87500	188717768@N07	64486689@N08	False
87501	188717768@N07	34326197@N04	True
87502	188717768@N07	47009524@N04	False
87503	188717768@N07	128782392@N03	False
87504	188717768@N07	165639598@N08	False
87505	188717768@N07	141881298@N04	False
87506	188717768@N07	26534217@N02	False
87507	188717768@N07	94053052@N05	False
87508	188717768@N07	186901891@N05	False
87509	188717768@N07	38134034@N04	False
87510	188717768@N07	95403867@N00	False
87511	188717768@N07	163679195@N03	False
87512	188717768@N07	192221342@N03	False
87513	188717768@N07	190233365@N06	False
87514	188717768@N07	98045547@N08	False
87515	188717768@N07	64073077@N06	False
87516	188717768@N07	167023297@N08	False
87517	188717768@N07	63288875@N04	False
87518	188717768@N07	131427325@N05	False
87519	188717768@N07	41671323@N07	False
87520	188717768@N07	126212897@N08	False
87521	188717768@N07	37289194@N03	False
87522	188717768@N07	88987780@N03	False
87523	188717768@N07	11503988@N03	False
87524	188717768@N07	142161500@N03	False
87525	188717768@N07	122123132@N02	False
87526	188717768@N07	83360022@N05	False
87527	188717768@N07	95928504@N03	False
87528	188717768@N07	133569705@N03	False
87529	188717768@N07	148582930@N02	False
87530	188717768@N07	54319446@N08	False
87531	188717768@N07	36683359@N04	False
87532	188717768@N07	72971787@N05	False
87533	188717768@N07	93140244@N02	False
87534	188717768@N07	58222120@N05	False
87535	188717768@N07	39489005@N05	False
87536	188717768@N07	137371899@N07	False
87537	188717768@N07	76009930@N07	False
87538	188717768@N07	49687613@N06	False
87539	188717768@N07	31052234@N06	False
87540	188717768@N07	31094611@N02	False
87541	188717768@N07	37175329@N08	False
87542	188717768@N07	59386998@N07	False
87543	188717768@N07	48949874@N08	False
87544	188717768@N07	144312453@N08	False
87545	188717768@N07	134469298@N03	False
87546	188717768@N07	29789996@N00	False
87547	188717768@N07	190921812@N05	False
87548	188717768@N07	52419516@N07	False
87549	188717768@N07	30388466@N07	False
87550	188717768@N07	100696606@N06	False
87551	188717768@N07	132987719@N03	False
87552	188717768@N07	24685925@N08	False
87553	188717768@N07	24619518@N03	False
87554	188717768@N07	117174781@N02	False
87555	188717768@N07	128575426@N02	False
87556	188717768@N07	90412260@N00	False
87557	188717768@N07	65144027@N06	False
87558	188717768@N07	93924501@N07	False
87559	188717768@N07	52832693@N07	False
87560	188717768@N07	64547907@N03	False
87561	188717768@N07	64571410@N04	False
87562	188717768@N07	21846004@N03	False
87563	188717768@N07	20398757@N02	False
87564	188717768@N07	99833499@N02	False
87565	188717768@N07	62973218@N02	False
87566	188717768@N07	49553083@N06	False
87567	188717768@N07	191720538@N06	False
87568	188717768@N07	31903906@N07	False
87569	188717768@N07	9619621@N02	False
87570	188717768@N07	45523282@N07	False
87571	188717768@N07	76314374@N00	False
87572	188717768@N07	65451619@N00	False
87573	188717768@N07	186909031@N04	False
87574	188717768@N07	44307209@N00	False
87575	188717768@N07	126111978@N02	False
87576	188717768@N07	69436988@N04	False
87577	188717768@N07	90101761@N05	False
87578	188717768@N07	55910595@N05	False
87579	188717768@N07	64012448@N03	False
87580	188717768@N07	136036011@N05	False
87581	188717768@N07	26362782@N04	False
87582	188717768@N07	46143044@N07	False
87583	188717768@N07	79023086@N07	False
87584	188717768@N07	21318269@N05	False
87585	188717768@N07	55383251@N02	False
87586	188717768@N07	19544420@N00	False
87587	188717768@N07	36406753@N08	False
87588	188717768@N07	59464817@N02	False
87589	188717768@N07	124758008@N06	False
87590	188717768@N07	146125486@N06	False
87591	188717768@N07	147271705@N07	False
87592	188717768@N07	110932358@N03	False
87593	188717768@N07	182484761@N07	False
87594	188717768@N07	89811744@N05	False
87595	188717768@N07	52019624@N08	False
87596	188717768@N07	31798553@N03	False
87597	188717768@N07	190455246@N07	False
87598	188717768@N07	8947262@N04	False
87599	188717768@N07	158559340@N07	False
87600	188717768@N07	130044988@N07	False
87601	188717768@N07	14448292@N08	False
87602	188717768@N07	163645493@N02	False
87603	188717768@N07	15251430@N03	False
87604	188717768@N07	80464123@N08	False
87605	188717768@N07	91791491@N08	False
87606	188717768@N07	89416419@N02	False
87607	188717768@N07	95930823@N08	False
87608	188717768@N07	59269543@N04	False
87609	188717768@N07	90886369@N06	False
87610	188717768@N07	127544597@N08	False
87611	188717768@N07	121232586@N08	False
87612	188717768@N07	133927045@N03	False
87613	188717768@N07	57658353@N02	False
87614	188717768@N07	192377079@N02	False
87615	188717768@N07	185809314@N06	False
87616	188717768@N07	82006824@N07	False
87617	188717768@N07	21184907@N00	False
87618	188717768@N07	78890435@N02	False
87619	188717768@N07	117799125@N06	False
87620	188717768@N07	67875282@N07	False
87621	188717768@N07	44681804@N05	False
87622	188717768@N07	133813376@N07	False
87623	188717768@N07	121195437@N06	False
87624	188717768@N07	28912994@N04	False
87625	188717768@N07	40499097@N05	False
87626	188717768@N07	82108132@N03	False
87627	188717768@N07	61700414@N05	False
87628	188717768@N07	62459525@N03	False
87629	188717768@N07	128737972@N06	False
87630	188717768@N07	32203625@N04	False
87631	188717768@N07	144799303@N06	False
87632	188717768@N07	57409986@N02	False
87633	188717768@N07	119400285@N07	False
87634	188717768@N07	8819719@N02	False
87635	188717768@N07	183221005@N08	False
87636	188717768@N07	184981954@N06	False
87637	188717768@N07	145407515@N06	False
87638	188717768@N07	78918407@N08	False
87639	188717768@N07	31792248@N04	False
87640	188717768@N07	13395150@N07	False
87641	188717768@N07	191561238@N06	False
87642	188717768@N07	104656857@N06	False
87643	188717768@N07	94398465@N00	False
87644	188717768@N07	132822455@N05	False
87645	188717768@N07	23409752@N08	False
87646	188717768@N07	100184150@N02	False
87647	188717768@N07	123945441@N02	False
87648	188717768@N07	46528834@N05	False
87649	188717768@N07	12090378@N05	False
87650	188717768@N07	53875654@N06	False
87651	188717768@N07	100018790@N08	False
87652	188717768@N07	32998004@N04	False
87653	188717768@N07	184557516@N03	False
87654	188717768@N07	7291425@N07	False
87655	188717768@N07	144256050@N03	False
87656	188717768@N07	162376953@N04	False
87657	188717768@N07	71731720@N08	False
87658	188717768@N07	9969966@N03	False
87659	188717768@N07	85308468@N00	False
87660	188717768@N07	154411410@N03	False
87661	188717768@N07	40637709@N04	False
87662	188717768@N07	169450314@N05	False
87663	188717768@N07	123186584@N07	False
87664	188717768@N07	98163461@N07	False
87665	188717768@N07	31526369@N00	False
87666	188717768@N07	40209048@N08	False
87667	188717768@N07	9086391@N02	False
87668	188717768@N07	149741069@N04	False
87669	188717768@N07	122879875@N07	False
87670	188717768@N07	36544364@N06	False
87671	188717768@N07	49346310@N07	False
87672	188717768@N07	49232340@N05	False
87673	188717768@N07	23895243@N05	False
87674	188717768@N07	34335371@N07	False
87675	188717768@N07	61894040@N00	False
87676	188717768@N07	118379206@N06	False
87677	188717768@N07	110989822@N02	False
87678	188717768@N07	40642065@N06	False
87679	188717768@N07	154143357@N06	False
87680	188717768@N07	65240053@N03	False
87681	188717768@N07	23171095@N05	False
87682	188717768@N07	134756070@N02	False
87683	188717768@N07	142888467@N06	False
87684	188717768@N07	149327915@N06	False
87685	188717768@N07	157672603@N02	False
87686	188717768@N07	136884035@N08	False
87687	188717768@N07	67806802@N03	False
87688	188717768@N07	111498703@N07	False
87689	188717768@N07	22038979@N05	False
87690	188717768@N07	63216345@N00	False
87691	188717768@N07	142037452@N02	False
87692	188717768@N07	27434953@N02	False
87693	188717768@N07	135819916@N03	False
87694	188717768@N07	129194286@N08	False
87695	188717768@N07	58069371@N03	False
87696	188717768@N07	73082187@N07	False
87697	188717768@N07	66926252@N07	False
87698	188717768@N07	120896393@N05	False
87699	188717768@N07	97210399@N05	False
87700	188717768@N07	191055893@N07	False
87701	188717768@N07	62048404@N07	False
87702	188717768@N07	133496907@N04	False
87703	188717768@N07	97663054@N07	False
87704	188717768@N07	68232762@N05	False
87705	188717768@N07	9317892@N04	False
87706	188717768@N07	136444181@N04	False
87707	188717768@N07	9467175@N08	False
87708	188717768@N07	28882520@N08	False
87709	188717768@N07	54331229@N02	False
87710	188717768@N07	15706818@N00	False
87711	188717768@N07	69177455@N03	False
87712	188717768@N07	124032462@N08	False
87713	188717768@N07	144248836@N04	False
87714	188717768@N07	181980422@N05	False
87715	188717768@N07	60342453@N06	False
87716	188717768@N07	65509607@N08	False
87717	188717768@N07	182069513@N06	False
87718	188717768@N07	88469486@N04	False
87719	188717768@N07	77066362@N02	False
87720	188717768@N07	22621631@N02	False
87721	188717768@N07	26114287@N02	False
87722	188717768@N07	131793185@N08	False
87723	188717768@N07	27248374@N04	False
87724	188717768@N07	145612052@N03	False
87725	188717768@N07	92252173@N00	False
87726	188717768@N07	26747591@N08	False
87727	188717768@N07	187440146@N05	False
87728	188717768@N07	145269647@N07	False
87729	188717768@N07	60687036@N08	False
87730	188717768@N07	67326414@N07	False
87731	188717768@N07	63480648@N03	False
87732	188717768@N07	126757219@N03	False
87733	188717768@N07	49515022@N08	False
87734	188717768@N07	134378250@N05	False
87735	188717768@N07	39877441@N05	False
87736	188717768@N07	39610568@N05	False
87737	188717768@N07	184974753@N05	False
87738	188717768@N07	73561613@N06	False
87739	188717768@N07	139689616@N04	False
87740	188717768@N07	12281623@N07	False
87741	188717768@N07	63745329@N04	False
87742	188717768@N07	108242628@N08	False
87743	188717768@N07	154077957@N03	False
87744	188717768@N07	59357926@N05	False
87745	188717768@N07	154810625@N07	False
87746	188717768@N07	148997631@N04	False
87747	188717768@N07	89101017@N06	False
87748	188717768@N07	184810321@N03	False
87749	188717768@N07	75280205@N02	False
87750	188717768@N07	37629612@N03	False
87751	188717768@N07	31910582@N05	False
87752	188717768@N07	96049708@N02	False
87753	188717768@N07	14320768@N07	False
87754	188717768@N07	15034243@N03	False
87755	188717768@N07	130521741@N07	False
87756	188717768@N07	53853135@N08	False
87757	188717768@N07	36644893@N05	False
87758	188717768@N07	190954562@N03	False
87759	188717768@N07	138715135@N02	False
87760	188717768@N07	163001862@N02	False
87761	188717768@N07	106877753@N05	False
87762	188717768@N07	91527391@N07	False
87763	188717768@N07	187804364@N06	False
87764	188717768@N07	23895503@N03	False
87765	188717768@N07	51038094@N04	False
87766	188717768@N07	126687905@N03	False
87767	188717768@N07	13529696@N06	False
87768	188717768@N07	131193774@N07	False
87769	188717768@N07	24812514@N02	False
87770	188717768@N07	113304434@N07	False
87771	188717768@N07	48945861@N06	False
87772	188717768@N07	128794538@N02	False
87773	188717768@N07	89906206@N05	False
87774	188717768@N07	65706127@N02	False
87775	188717768@N07	94806656@N04	False
87776	188717768@N07	146537862@N02	False
87777	188717768@N07	96203153@N08	False
87778	188717768@N07	141183804@N03	False
87779	188717768@N07	157378646@N05	False
87780	188717768@N07	69379699@N02	False
87781	188717768@N07	184000050@N02	False
87782	188717768@N07	129124311@N08	False
87783	188717768@N07	155585423@N04	False
87784	188717768@N07	70788108@N08	False
87785	188717768@N07	151059615@N05	False
87786	188717768@N07	139000974@N08	False
87787	188717768@N07	156891628@N08	False
87788	188717768@N07	24206407@N07	False
87789	188717768@N07	186894106@N05	False
87790	188717768@N07	130828646@N02	True
87791	188717768@N07	16917650@N00	False
87792	188717768@N07	126251698@N03	False
87793	188717768@N07	146171609@N08	False
87794	188717768@N07	114727552@N04	False
87795	188717768@N07	49925170@N03	False
87796	188717768@N07	90794473@N08	False
87797	188717768@N07	48227962@N04	False
87798	188717768@N07	65434132@N04	False
87799	188717768@N07	8450532@N04	False
87800	188717768@N07	95794505@N06	False
87801	188717768@N07	156292850@N04	False
87802	188717768@N07	98635224@N07	False
87803	188717768@N07	191178228@N05	False
87804	188717768@N07	50566514@N02	False
87805	188717768@N07	33616145@N00	False
87806	188717768@N07	42840860@N06	False
87807	188717768@N07	191494745@N04	False
87808	188717768@N07	23815669@N05	False
87809	188717768@N07	21085902@N08	False
87810	188717768@N07	184307436@N07	False
87811	188717768@N07	38017341@N00	False
87812	188717768@N07	89374305@N00	False
87813	188717768@N07	92361032@N05	False
87814	188717768@N07	127124365@N04	False
87815	188717768@N07	96885276@N05	False
87816	188717768@N07	131246275@N07	False
87817	188717768@N07	162152517@N06	False
87818	188717768@N07	26564830@N07	False
87819	188717768@N07	143577512@N05	False
87820	188717768@N07	186109678@N07	False
87821	188717768@N07	21528540@N05	False
87822	188717768@N07	145221994@N05	False
87823	188717768@N07	160341544@N07	False
87824	188717768@N07	108780672@N04	False
87825	188717768@N07	7231981@N02	False
87826	188717768@N07	142581467@N05	False
87827	188717768@N07	135636522@N07	False
87828	188717768@N07	36542979@N04	False
87829	188717768@N07	158685238@N03	False
87830	188717768@N07	51052288@N02	False
87831	188717768@N07	164344556@N06	False
87832	188717768@N07	98763899@N07	False
87833	188717768@N07	58014049@N05	False
87834	188717768@N07	187759450@N02	False
87835	188717768@N07	143934891@N02	False
87836	188717768@N07	10775924@N07	False
87837	188717768@N07	65968950@N06	False
87838	188717768@N07	18731418@N08	False
87839	188717768@N07	18205706@N06	False
87840	188717768@N07	131577488@N06	False
87841	188717768@N07	137107626@N02	False
87842	188717768@N07	107922203@N04	False
87843	188717768@N07	101862560@N03	False
87844	188717768@N07	142520976@N05	False
87845	188717768@N07	21205079@N04	False
87846	188717768@N07	156163204@N06	False
87847	188717768@N07	57866871@N03	False
87848	188717768@N07	126029246@N02	False
87849	188717768@N07	82035302@N05	False
87850	188717768@N07	35902630@N02	False
87851	188717768@N07	127897212@N08	False
87852	188717768@N07	76148096@N02	False
87853	188717768@N07	44748560@N00	False
87854	188717768@N07	189733459@N08	False
87855	188717768@N07	38809471@N02	False
87856	188717768@N07	28025634@N00	False
87857	188717768@N07	63119985@N04	False
87858	188717768@N07	71792101@N03	False
87859	188717768@N07	33795536@N05	False
87860	188717768@N07	31018850@N04	False
87861	188717768@N07	134571284@N05	False
87862	188717768@N07	152469804@N02	False
87863	188717768@N07	110211459@N08	False
87864	188717768@N07	73827808@N00	False
87865	188717768@N07	39872116@N05	False
87866	188717768@N07	99341985@N05	False
