	0	1
47789	40165750@N06	54612020@N02
47790	40165750@N06	137224576@N08
47791	40165750@N06	15589859@N02
47792	40165750@N06	151089709@N08
47793	40165750@N06	41515458@N04
47794	40165750@N06	32865578@N02
47795	40165750@N06	158239725@N05
47796	40165750@N06	83030603@N04
47797	40165750@N06	150323391@N07
47798	40165750@N06	139637558@N08
47799	40165750@N06	181943640@N02
47800	40165750@N06	76220798@N02
47801	40165750@N06	96039744@N08
47802	40165750@N06	144347283@N05
47803	40165750@N06	135474162@N07
47804	40165750@N06	91514230@N04
47805	40165750@N06	184472777@N05
47806	40165750@N06	132252811@N07
47807	40165750@N06	22695810@N04
47808	40165750@N06	92367454@N02
47809	40165750@N06	164194795@N03
47810	40165750@N06	144380185@N05
47811	40165750@N06	21053104@N03
47812	40165750@N06	128016109@N06
47813	40165750@N06	8160350@N08
47814	40165750@N06	93910018@N02
47815	40165750@N06	94980599@N04
47816	40165750@N06	191331532@N07
47817	40165750@N06	39836272@N07
47818	40165750@N06	53141954@N07
47819	40165750@N06	145367890@N05
47820	40165750@N06	54360625@N08
47821	40165750@N06	66475731@N07
47822	40165750@N06	29003395@N07
47823	40165750@N06	34064759@N02
47824	40165750@N06	51394786@N05
47825	40165750@N06	48318374@N08
47826	40165750@N06	97918773@N08
47827	40165750@N06	24551000@N08
47828	40165750@N06	24065785@N04
47829	40165750@N06	126501077@N08
47830	40165750@N06	154987863@N05
47831	40165750@N06	78583374@N06
47832	40165750@N06	167278372@N02
47833	40165750@N06	156668919@N03
47834	40165750@N06	112799610@N03
47835	40165750@N06	158512294@N06
47836	40165750@N06	87364842@N02
47837	40165750@N06	158973056@N07
47838	40165750@N06	141594386@N03
47839	40165750@N06	59751885@N07
47840	40165750@N06	9186891@N08
47841	40165750@N06	31285495@N05
47842	40165750@N06	143551815@N08
47843	40165750@N06	135714390@N04
47844	40165750@N06	96535424@N08
47845	40165750@N06	96255659@N03
47846	40165750@N06	189476961@N07
47847	40165750@N06	139009702@N07
47848	40165750@N06	187490243@N05
47849	40165750@N06	23721977@N00
47850	40165750@N06	31101528@N03
47851	40165750@N06	58502421@N08
47852	40165750@N06	81172530@N07
47853	40165750@N06	114621596@N07
47854	40165750@N06	41782203@N04
47855	40165750@N06	87944625@N02
47856	40165750@N06	137595561@N06
47857	40165750@N06	143482686@N06
47858	40165750@N06	94794183@N06
47859	40165750@N06	80079936@N00
47860	40165750@N06	126693116@N06
47861	40165750@N06	142700978@N05
47862	40165750@N06	182222582@N03
47863	40165750@N06	127194970@N08
47864	40165750@N06	29903115@N06
47865	40165750@N06	153402884@N07
47866	40165750@N06	8015709@N03
47867	40165750@N06	59342126@N03
47868	40165750@N06	123416308@N03
47869	40165750@N06	60285361@N06
47870	40165750@N06	8293801@N07
47871	40165750@N06	39974957@N08
47872	40165750@N06	128897235@N05
47873	40165750@N06	46769458@N08
47874	40165750@N06	90398053@N08
47875	40165750@N06	70162091@N02
47876	40165750@N06	66947457@N05
47877	40165750@N06	193886428@N02
47878	40165750@N06	156168365@N07
47879	40165750@N06	61070434@N02
47880	26181074@N02	23276061@N04
47881	26181074@N02	127116937@N02
47882	26181074@N02	38876803@N05
47883	26181074@N02	24696496@N08
47884	26181074@N02	48773669@N02
47885	26181074@N02	76485618@N00
47886	26181074@N02	56148490@N00
47887	26181074@N02	32830198@N08
47888	26181074@N02	78589497@N04
47889	26181074@N02	123495891@N02
47890	26181074@N02	61021753@N02
47891	26181074@N02	91962599@N07
47892	26181074@N02	8088177@N08
47893	26181074@N02	82177880@N07
47894	26181074@N02	32829641@N00
47895	26181074@N02	50298823@N05
47896	26181074@N02	86746546@N07
47897	26181074@N02	54581617@N04
47898	26181074@N02	21910543@N04
47899	26181074@N02	67980960@N05
47900	26181074@N02	62737549@N00
47901	26181074@N02	39759237@N08
47902	26181074@N02	54683323@N07
47903	26181074@N02	43918052@N08
47904	26181074@N02	42354634@N00
47905	26181074@N02	41622708@N00
47906	26181074@N02	135636766@N06
47907	26181074@N02	26168143@N00
47908	26181074@N02	88339129@N00
47909	26181074@N02	54209675@N00
47910	26181074@N02	35624880@N05
47911	26181074@N02	69893595@N03
47912	26181074@N02	56844457@N05
47913	26181074@N02	30129081@N04
47914	26181074@N02	85165569@N00
47915	26181074@N02	8816624@N08
47916	26181074@N02	8606779@N06
47917	26181074@N02	33997843@N05
47918	26181074@N02	24270703@N08
47919	26181074@N02	7141213@N04
47920	26181074@N02	38572637@N00
47921	26181074@N02	124322994@N07
47922	26181074@N02	40144324@N00
47923	26181074@N02	50785054@N03
47924	26181074@N02	13231342@N00
47925	26181074@N02	48459944@N00
47926	26181074@N02	26262829@N07
47927	26181074@N02	84841453@N04
47928	26181074@N02	8759761@N06
47929	26181074@N02	21088294@N00
47930	26181074@N02	36247185@N00
47931	26181074@N02	20341250@N00
47932	26181074@N02	49766127@N00
47933	26181074@N02	45654710@N02
47934	26181074@N02	57389269@N03
47935	26181074@N02	64398826@N00
47936	26181074@N02	71796586@N00
47937	26181074@N02	147768431@N04
47938	26181074@N02	50416730@N00
47939	26181074@N02	74128918@N00
47940	26181074@N02	48510591@N07
47941	26181074@N02	87662451@N00
47942	26181074@N02	89819631@N00
47943	26181074@N02	23369083@N05
47944	26181074@N02	95649408@N06
47945	26181074@N02	36521980443@N01
47946	26181074@N02	7611604@N07
47947	26181074@N02	85009674@N00
47948	26181074@N02	10780672@N06
47949	26181074@N02	10359684@N08
47950	26181074@N02	7967442@N04
47951	26181074@N02	21201376@N03
47952	26181074@N02	20574877@N00
47953	26181074@N02	22904130@N07
47954	26181074@N02	31484161@N08
47955	26181074@N02	30427198@N00
47956	26181074@N02	30596677@N04
47957	26181074@N02	7501667@N02
47958	26181074@N02	100317164@N04
47959	26181074@N02	8308914@N08
47960	26181074@N02	35034356507@N01
47961	26181074@N02	17277250@N02
47962	26181074@N02	66023048@N00
47963	26181074@N02	123656826@N04
47964	26181074@N02	49393716@N08
47965	26181074@N02	31691672@N07
47966	26181074@N02	119852019@N03
47967	26181074@N02	91851622@N06
47968	26181074@N02	58987582@N03
47969	26181074@N02	32124237@N06
47970	26181074@N02	33499452@N00
47971	40594945@N08	98682215@N00
47972	40594945@N08	70163163@N00
47973	40594945@N08	96418708@N02
47974	40594945@N08	13105174@N05
47975	10485938@N00	87114360@N00
47976	10485938@N00	151374391@N05
47977	10485938@N00	146176471@N07
47978	10485938@N00	57015242@N07
47979	10485938@N00	69005899@N08
47980	10485938@N00	99093705@N04
47981	10485938@N00	188122655@N06
47982	10485938@N00	129593667@N03
47983	10485938@N00	108968922@N04
47984	10485938@N00	89709381@N08
47985	10485938@N00	95323955@N04
47986	10485938@N00	162890586@N06
47987	10485938@N00	60226896@N05
47988	10485938@N00	107115038@N03
47989	10485938@N00	131910451@N05
47990	10485938@N00	108045963@N07
47991	10485938@N00	24295943@N07
47992	10485938@N00	52235161@N00
47993	10485938@N00	156687765@N07
47994	10485938@N00	15739401@N05
47995	10485938@N00	95284343@N07
47996	10485938@N00	128455729@N06
47997	10485938@N00	140961935@N07
47998	10485938@N00	78687127@N00
47999	10485938@N00	52602707@N08
48000	10485938@N00	134378250@N05
48001	10485938@N00	55099993@N00
48002	10485938@N00	67084390@N06
48003	10485938@N00	38337348@N06
48004	10485938@N00	129894947@N04
48005	10485938@N00	58219594@N08
48006	10485938@N00	39752983@N06
48007	10485938@N00	41625764@N04
48008	10485938@N00	13171743@N00
48009	10485938@N00	41860939@N06
48010	10485938@N00	156399369@N03
48011	109522904@N02	34093497@N02
48012	109522904@N02	109414578@N06
48013	109522904@N02	15626115@N02
48014	109522904@N02	23608933@N00
48015	109522904@N02	190921812@N05
48016	109522904@N02	56035542@N04
48017	109522904@N02	157106216@N08
48018	109522904@N02	38891071@N00
48019	109522904@N02	55286387@N05
48020	109522904@N02	135604433@N06
48021	109522904@N02	189193865@N08
48022	109522904@N02	38748820@N02
48023	109522904@N02	33650137@N05
48024	109522904@N02	61874975@N05
48025	109522904@N02	59595633@N02
48026	109522904@N02	30102131@N05
48027	109522904@N02	24608030@N06
48028	109522904@N02	66600931@N03
48029	109522904@N02	96123571@N00
48030	109522904@N02	88013918@N06
48031	109522904@N02	48879278@N08
48032	109522904@N02	36612134@N05
48033	109522904@N02	23299658@N05
48034	109522904@N02	86685493@N00
48035	109522904@N02	34719387@N03
48036	109522904@N02	72459915@N05
48037	109522904@N02	29280372@N08
48038	109522904@N02	35075336@N08
48039	109522904@N02	148020413@N08
48040	109522904@N02	137055113@N04
48041	93936890@N02	91460742@N04
48042	93936890@N02	31767778@N06
48043	93936890@N02	41798338@N04
48044	93936890@N02	62532775@N03
48045	93936890@N02	62204818@N06
48046	93936890@N02	16193504@N06
48047	93936890@N02	27671916@N05
48048	93936890@N02	66696257@N08
48049	93936890@N02	22110327@N08
48050	93936890@N02	9913465@N03
48051	93936890@N02	131463287@N06
48052	93936890@N02	29644579@N07
48053	93936890@N02	90490950@N03
48054	93936890@N02	35934101@N02
48055	93936890@N02	88505720@N06
48056	93936890@N02	79452638@N00
48057	93936890@N02	55919985@N06
48058	93936890@N02	71592768@N08
48059	93936890@N02	34800790@N04
48060	93936890@N02	68861278@N03
48061	93936890@N02	43728086@N00
48062	93936890@N02	143735873@N08
48063	93936890@N02	59962744@N05
48064	93936890@N02	32219467@N07
48065	93936890@N02	47163082@N08
48066	93936890@N02	128862831@N08
48067	93936890@N02	88364971@N00
48068	93936890@N02	52467480@N08
48069	93936890@N02	13411027@N00
48070	93936890@N02	84435291@N04
48071	93936890@N02	98541032@N02
48072	93936890@N02	41668896@N06
48073	93936890@N02	60720721@N07
48074	93936890@N02	60631240@N02
48075	93936890@N02	33650137@N05
48076	93936890@N02	39281354@N05
48077	93936890@N02	90134546@N00
48078	93936890@N02	28083135@N06
48079	93936890@N02	34564348@N07
48080	93936890@N02	37908414@N00
48081	93936890@N02	55889338@N00
48082	93936890@N02	81741322@N05
48083	93936890@N02	61612435@N04
48084	93936890@N02	83484306@N00
48085	93936890@N02	164039623@N04
48086	93936890@N02	16202222@N00
48087	93936890@N02	78583374@N06
48088	93936890@N02	23444821@N06
48089	93936890@N02	35772212@N04
48090	93936890@N02	65529231@N08
48091	93936890@N02	64518788@N05
48092	93936890@N02	16749798@N08
48093	93936890@N02	72022549@N03
48094	93936890@N02	49572843@N00
48095	93936890@N02	55082908@N07
48096	93936890@N02	40052043@N03
48097	93936890@N02	86055018@N03
48098	93936890@N02	183519747@N07
48099	93936890@N02	55547205@N07
48100	93936890@N02	10257146@N05
48101	93936890@N02	93786202@N04
48102	93936890@N02	130560124@N02
48103	93936890@N02	79182271@N05
48104	93936890@N02	42827648@N07
48105	93936890@N02	60433079@N05
48106	93936890@N02	67908005@N02
48107	93936890@N02	126693116@N06
48108	93936890@N02	55350440@N06
48109	93936890@N02	79995416@N05
48110	93936890@N02	72791995@N00
48111	93936890@N02	87227168@N07
48112	192350478@N02	66956608@N06
48113	37896751@N04	66369582@N05
48114	37896751@N04	54503293@N07
48115	37896751@N04	30557031@N02
48116	37896751@N04	30935174@N04
48117	37896751@N04	70070985@N02
48118	21729884@N02	88562734@N00
48119	21729884@N02	157609715@N08
48120	21729884@N02	61815799@N00
48121	21729884@N02	88215518@N02
48122	21729884@N02	103098463@N04
48123	21729884@N02	154637521@N04
48124	21729884@N02	77439807@N04
48125	21729884@N02	184901622@N03
48126	21729884@N02	125216791@N07
48127	21729884@N02	50491163@N06
48128	21729884@N02	135914321@N08
48129	21729884@N02	132626796@N05
48130	21729884@N02	40771610@N06
48131	21729884@N02	129056437@N04
48132	21729884@N02	29469501@N03
48133	21729884@N02	78610043@N04
48134	21729884@N02	98536581@N00
48135	21729884@N02	46584449@N06
48136	21729884@N02	95797890@N00
48137	21729884@N02	113432645@N05
48138	21729884@N02	8632382@N08
48139	21729884@N02	73916056@N04
48140	21729884@N02	46096859@N07
48141	21729884@N02	38256859@N00
48142	21729884@N02	87845478@N07
48143	21729884@N02	153042999@N04
48144	21729884@N02	68701797@N05
48145	21729884@N02	39507044@N05
48146	21729884@N02	187314391@N03
48147	21729884@N02	53731740@N07
48148	21729884@N02	64056743@N07
48149	21729884@N02	67664089@N07
48150	21729884@N02	128958573@N07
48151	21729884@N02	116261672@N04
48152	21729884@N02	54290411@N07
48153	21729884@N02	37865884@N05
48154	21729884@N02	40639196@N06
48155	21729884@N02	61307020@N03
48156	21729884@N02	147394806@N07
48157	21729884@N02	128721907@N02
48158	21729884@N02	114987535@N04
48159	21729884@N02	117410045@N05
48160	21729884@N02	16785381@N00
48161	21729884@N02	32218103@N08
48162	21729884@N02	27420180@N08
48163	21729884@N02	43939471@N08
48164	21729884@N02	131866356@N02
48165	21729884@N02	127826134@N04
48166	21729884@N02	42152648@N06
48167	21729884@N02	63672504@N04
48168	21729884@N02	53202718@N04
48169	21729884@N02	184203239@N08
48170	21729884@N02	73357589@N07
48171	21729884@N02	40252249@N00
48172	21729884@N02	98231673@N06
48173	21729884@N02	128337028@N05
48174	21729884@N02	123565661@N04
48175	21729884@N02	72073848@N04
48176	21729884@N02	164969602@N02
48177	21729884@N02	10230114@N06
48178	21729884@N02	11350774@N06
48179	21729884@N02	154807202@N04
48180	21729884@N02	71317479@N02
48181	21729884@N02	24880600@N05
48182	21729884@N02	185913784@N06
48183	21729884@N02	37683698@N05
48184	21729884@N02	128454838@N07
48185	21729884@N02	193576824@N05
48186	21729884@N02	129156877@N04
48187	21729884@N02	32604621@N05
48188	21729884@N02	121938453@N04
48189	21729884@N02	59829258@N06
48190	21729884@N02	146786081@N05
48191	21729884@N02	137626791@N05
48192	21729884@N02	58965306@N05
48193	21729884@N02	155805670@N02
48194	21729884@N02	88791735@N07
48195	21729884@N02	77020683@N08
48196	21729884@N02	101661893@N05
48197	21729884@N02	92721510@N00
48198	21729884@N02	39599266@N08
48199	21729884@N02	67089540@N05
48200	21729884@N02	145743352@N03
48201	21729884@N02	106201815@N06
48202	21729884@N02	51267018@N03
48203	21729884@N02	159622450@N04
48204	21729884@N02	122286496@N08
48205	21729884@N02	78621811@N06
48206	21729884@N02	162089698@N08
48207	21729884@N02	144604172@N07
48208	21729884@N02	126958916@N04
48209	21729884@N02	96928563@N03
48210	21729884@N02	25064626@N04
48211	21729884@N02	88594720@N06
48212	21729884@N02	133579550@N02
48213	21729884@N02	130345501@N04
48214	21729884@N02	131220333@N05
48215	21729884@N02	34649913@N08
48216	21729884@N02	13514024@N07
48217	21729884@N02	75571860@N06
48218	21729884@N02	142856831@N04
48219	21729884@N02	7465630@N02
48220	21729884@N02	16199549@N05
48221	21729884@N02	127116937@N02
48222	21729884@N02	183079743@N06
48223	21729884@N02	138674966@N08
48224	21729884@N02	40032049@N03
48225	21729884@N02	113213302@N04
48226	21729884@N02	66864536@N06
48227	21729884@N02	130434378@N03
48228	21729884@N02	125513235@N08
48229	21729884@N02	135893774@N05
48230	21729884@N02	48760515@N04
48231	21729884@N02	129119557@N08
48232	21729884@N02	114196354@N07
48233	21729884@N02	22911294@N05
48234	21729884@N02	112845426@N06
48235	21729884@N02	127694012@N04
48236	21729884@N02	8217464@N03
48237	21729884@N02	129641006@N04
48238	21729884@N02	97833073@N05
48239	21729884@N02	132334375@N08
48240	21729884@N02	192826644@N05
48241	21729884@N02	183705039@N08
48242	21729884@N02	146058998@N07
48243	21729884@N02	101300098@N06
48244	21729884@N02	29320881@N07
48245	21729884@N02	142193707@N07
48246	21729884@N02	140964467@N05
48247	21729884@N02	142983541@N07
48248	21729884@N02	16956998@N03
48249	21729884@N02	131349863@N06
48250	21729884@N02	46989555@N00
48251	21729884@N02	87728131@N05
48252	21729884@N02	134206719@N04
48253	21729884@N02	48888412@N02
48254	21729884@N02	98949740@N06
48255	21729884@N02	40685709@N05
48256	21729884@N02	62776155@N02
48257	21729884@N02	98522871@N02
48258	21729884@N02	75212875@N02
48259	21729884@N02	51516174@N07
48260	21729884@N02	96536076@N07
48261	21729884@N02	65017531@N02
48262	21729884@N02	163555203@N04
48263	21729884@N02	49220706@N06
48264	21729884@N02	135586593@N02
48265	21729884@N02	143066382@N04
48266	21729884@N02	22988692@N04
48267	21729884@N02	52701876@N07
48268	21729884@N02	31779113@N06
48269	21729884@N02	29281440@N08
48270	21729884@N02	65688563@N06
48271	21729884@N02	78621754@N00
48272	21729884@N02	152644485@N08
48273	21729884@N02	150143835@N03
48274	21729884@N02	126771727@N04
48275	21729884@N02	36906566@N08
48276	21729884@N02	22928450@N05
48277	21729884@N02	84786968@N06
48278	21729884@N02	115909789@N03
48279	21729884@N02	67301067@N02
48280	21729884@N02	152528501@N04
48281	21729884@N02	162067245@N05
48282	21729884@N02	146376068@N03
48283	21729884@N02	139101687@N08
48284	21729884@N02	150522354@N04
48285	21729884@N02	118397545@N06
48286	21729884@N02	9173503@N07
48287	21729884@N02	159689189@N03
48288	21729884@N02	146613090@N03
48289	21729884@N02	194544343@N05
48290	21729884@N02	139036745@N05
48291	21729884@N02	30742298@N00
48292	21729884@N02	27130791@N04
48293	21729884@N02	137715647@N08
48294	21729884@N02	52968988@N04
48295	21729884@N02	38258581@N03
48296	21729884@N02	134360779@N04
48297	21729884@N02	24225058@N08
48298	21729884@N02	95823068@N06
48299	21729884@N02	42627784@N06
48300	21729884@N02	68990949@N08
48301	21729884@N02	100063725@N06
48302	21729884@N02	58648260@N05
48303	21729884@N02	11261062@N00
48304	21729884@N02	121516145@N06
48305	21729884@N02	103673083@N02
48306	21729884@N02	90304143@N00
48307	21729884@N02	59782841@N05
48308	21729884@N02	139355436@N07
48309	21729884@N02	113857212@N04
48310	21729884@N02	191600250@N02
48311	21729884@N02	82976754@N02
48312	21729884@N02	37129591@N08
48313	21729884@N02	60394508@N02
48314	21729884@N02	22779657@N00
48315	21729884@N02	133774178@N08
48316	21729884@N02	38202195@N03
48317	21729884@N02	142228447@N06
48318	21729884@N02	34002617@N07
48319	21729884@N02	129917260@N05
48320	21729884@N02	156095864@N02
48321	21729884@N02	114317336@N06
48322	21729884@N02	60547675@N05
48323	21729884@N02	148754542@N02
48324	21729884@N02	74815958@N08
48325	21729884@N02	126228338@N07
48326	21729884@N02	186667569@N08
48327	21729884@N02	132347288@N06
48328	21729884@N02	125420270@N05
48329	21729884@N02	66588407@N04
48330	21729884@N02	79580199@N05
48331	21729884@N02	28998899@N02
48332	21729884@N02	24030756@N05
48333	21729884@N02	24085316@N06
48334	21729884@N02	139230933@N06
48335	21729884@N02	8893421@N06
48336	21729884@N02	96160086@N04
48337	21729884@N02	94435348@N08
48338	21729884@N02	47023258@N08
48339	21729884@N02	62543606@N02
48340	21729884@N02	134414746@N02
48341	21729884@N02	8380845@N06
48342	21729884@N02	82220213@N04
48343	21729884@N02	137750277@N04
48344	21729884@N02	126837843@N07
48345	21729884@N02	100776999@N03
48346	21729884@N02	115188198@N03
48347	21729884@N02	136850874@N08
48348	21729884@N02	183835676@N05
48349	21729884@N02	184396067@N04
48350	21729884@N02	77847024@N08
48351	21729884@N02	67333179@N08
48352	21729884@N02	8467419@N07
48353	21729884@N02	64773656@N05
48354	21729884@N02	52408427@N05
48355	21729884@N02	119252355@N06
48356	21729884@N02	115932238@N03
48357	21729884@N02	51425782@N06
48358	21729884@N02	159291500@N03
48359	21729884@N02	24637539@N07
48360	21729884@N02	171607968@N08
48361	21729884@N02	88282827@N00
48362	21729884@N02	107424275@N04
48363	21729884@N02	67027267@N07
48364	21729884@N02	89283583@N06
48365	21729884@N02	136090313@N04
48366	21729884@N02	32085485@N03
48367	21729884@N02	132269023@N02
48368	21729884@N02	67659376@N03
48369	21729884@N02	60523918@N02
48370	21729884@N02	102608844@N04
48371	21729884@N02	49476477@N04
48372	21729884@N02	95551658@N00
48373	21729884@N02	79770899@N02
48374	21729884@N02	123495891@N02
48375	21729884@N02	128782392@N03
48376	21729884@N02	48036572@N03
48377	21729884@N02	135586771@N02
48378	21729884@N02	97031702@N00
48379	21729884@N02	41379780@N02
48380	21729884@N02	96944030@N07
48381	21729884@N02	133327072@N05
48382	21729884@N02	93993556@N07
48383	21729884@N02	77860898@N07
48384	21729884@N02	119175883@N04
48385	21729884@N02	126774126@N07
48386	21729884@N02	127004930@N06
48387	21729884@N02	144563914@N06
48388	21729884@N02	110262051@N02
48389	21729884@N02	35697969@N03
48390	21729884@N02	126729312@N07
48391	21729884@N02	138116078@N04
48392	21729884@N02	131401034@N06
48393	21729884@N02	124502316@N08
48394	21729884@N02	75906263@N02
48395	21729884@N02	11258476@N04
48396	21729884@N02	124133722@N05
48397	21729884@N02	36647280@N07
48398	21729884@N02	146577768@N05
48399	21729884@N02	76648979@N06
48400	21729884@N02	167321414@N05
48401	21729884@N02	128889653@N06
48402	21729884@N02	191972109@N06
48403	21729884@N02	166491897@N06
48404	21729884@N02	46285108@N03
48405	21729884@N02	54683012@N04
48406	21729884@N02	47862828@N02
48407	21729884@N02	23671396@N06
48408	21729884@N02	48002955@N08
48409	21729884@N02	89187987@N03
48410	21729884@N02	152467606@N07
48411	21729884@N02	82379842@N02
48412	21729884@N02	144760809@N06
48413	21729884@N02	23705312@N08
48414	21729884@N02	91999976@N06
48415	21729884@N02	186025647@N03
48416	21729884@N02	66623891@N02
48417	21729884@N02	38134034@N04
48418	21729884@N02	27917103@N03
48419	21729884@N02	156635565@N03
48420	21729884@N02	52543206@N02
48421	21729884@N02	65082413@N07
48422	21729884@N02	137349496@N06
48423	21729884@N02	80226011@N06
48424	21729884@N02	18328970@N00
48425	21729884@N02	51976607@N06
48426	21729884@N02	48599401@N08
48427	21729884@N02	76067842@N03
48428	21729884@N02	65901969@N05
48429	21729884@N02	43502118@N05
48430	21729884@N02	94168349@N08
48431	21729884@N02	49554097@N07
48432	21729884@N02	115951985@N05
48433	21729884@N02	25541031@N08
48434	21729884@N02	123982963@N04
48435	21729884@N02	40953925@N08
48436	21729884@N02	131920524@N08
48437	21729884@N02	116201679@N08
48438	21729884@N02	55235181@N07
48439	21729884@N02	126543918@N05
48440	21729884@N02	32093297@N04
48441	21729884@N02	127667190@N05
48442	21729884@N02	90534814@N05
48443	21729884@N02	132110078@N07
48444	21729884@N02	58273813@N08
48445	21729884@N02	118468982@N02
48446	21729884@N02	116938653@N02
48447	21729884@N02	150456255@N04
48448	21729884@N02	164885366@N06
48449	21729884@N02	79051745@N08
48450	21729884@N02	62794756@N02
48451	21729884@N02	125269494@N02
48452	21729884@N02	16796465@N07
48453	21729884@N02	140292084@N08
48454	21729884@N02	69120930@N06
48455	21729884@N02	13762936@N03
48456	21729884@N02	41609277@N04
48457	21729884@N02	138924687@N06
48458	21729884@N02	170590635@N07
48459	21729884@N02	81071786@N06
48460	21729884@N02	130092281@N04
48461	21729884@N02	91473853@N03
48462	21729884@N02	144349795@N07
48463	21729884@N02	52474066@N05
48464	21729884@N02	38083714@N07
48465	21729884@N02	90088208@N08
48466	21729884@N02	30749271@N02
48467	21729884@N02	40122688@N08
48468	21729884@N02	74276571@N06
48469	21729884@N02	190277119@N02
48470	21729884@N02	93281813@N07
48471	21729884@N02	52078171@N05
48472	21729884@N02	142120136@N04
48473	21729884@N02	41450894@N02
48474	21729884@N02	18186142@N05
48475	21729884@N02	120349915@N07
48476	21729884@N02	8196829@N08
48477	21729884@N02	75762440@N07
48478	21729884@N02	14176959@N05
48479	21729884@N02	66118069@N05
48480	21729884@N02	45405343@N00
48481	21729884@N02	124080475@N08
48482	21729884@N02	22284286@N07
48483	21729884@N02	22837072@N00
48484	21729884@N02	82293232@N03
48485	21729884@N02	10404073@N05
48486	21729884@N02	7216222@N03
48487	21729884@N02	47247560@N03
48488	21729884@N02	28504448@N02
48489	21729884@N02	127271032@N03
48490	21729884@N02	57795699@N08
48491	21729884@N02	149037197@N03
48492	21729884@N02	46827360@N08
48493	21729884@N02	62092852@N07
48494	21729884@N02	69298586@N04
48495	21729884@N02	126195611@N02
48496	21729884@N02	61917144@N08
48497	21729884@N02	104670813@N07
48498	21729884@N02	56060195@N04
48499	21729884@N02	29942840@N08
48500	21729884@N02	95044232@N03
48501	21729884@N02	142382084@N07
48502	21729884@N02	47992465@N07
48503	21729884@N02	157563470@N07
48504	21729884@N02	90343561@N08
48505	21729884@N02	8425606@N04
48506	21729884@N02	138438208@N03
48507	21729884@N02	53098051@N02
48508	21729884@N02	30146668@N06
48509	21729884@N02	134750527@N08
48510	21729884@N02	136787409@N03
48511	21729884@N02	155533442@N02
48512	21729884@N02	54058333@N05
48513	21729884@N02	106451916@N08
48514	21729884@N02	128701088@N05
48515	21729884@N02	115442647@N08
48516	21729884@N02	131997843@N08
48517	21729884@N02	193202757@N08
48518	21729884@N02	117946334@N07
48519	21729884@N02	128215694@N08
48520	21729884@N02	90072658@N07
48521	21729884@N02	20517853@N06
48522	21729884@N02	148853144@N04
48523	21729884@N02	128442001@N08
48524	21729884@N02	69165358@N00
48525	21729884@N02	150969702@N05
48526	21729884@N02	106637634@N04
48527	21729884@N02	123836796@N03
48528	21729884@N02	154049038@N02
48529	21729884@N02	98666628@N08
48530	21729884@N02	87006878@N02
48531	21729884@N02	26870279@N04
48532	21729884@N02	93898607@N03
48533	21729884@N02	56001514@N05
48534	21729884@N02	33948240@N05
48535	21729884@N02	90987566@N07
48536	21729884@N02	65713344@N07
48537	21729884@N02	84475418@N00
48538	21729884@N02	57302130@N03
48539	21729884@N02	91805169@N04
48540	21729884@N02	117037896@N08
48541	21729884@N02	56532547@N05
48542	21729884@N02	146944623@N06
48543	21729884@N02	64807403@N00
48544	21729884@N02	91510235@N04
48545	21729884@N02	25080207@N02
48546	21729884@N02	148919952@N05
48547	21729884@N02	125443875@N06
48548	21729884@N02	45359289@N05
48549	21729884@N02	23608933@N00
48550	21729884@N02	136288413@N03
48551	21729884@N02	16319213@N00
48552	21729884@N02	99412563@N05
48553	21729884@N02	143495065@N04
48554	21729884@N02	190072922@N04
48555	21729884@N02	19932767@N00
48556	21729884@N02	15807089@N00
48557	21729884@N02	125425772@N04
48558	21729884@N02	152317062@N02
48559	21729884@N02	139557992@N08
48560	21729884@N02	22154713@N04
48561	21729884@N02	13755686@N04
48562	21729884@N02	135366503@N05
48563	21729884@N02	144711425@N04
48564	21729884@N02	11176180@N00
48565	21729884@N02	40837843@N02
48566	21729884@N02	69082108@N08
48567	21729884@N02	130141985@N04
48568	21729884@N02	163714109@N03
48569	21729884@N02	30453657@N04
48570	21729884@N02	45746783@N08
48571	21729884@N02	156831486@N07
48572	21729884@N02	135309302@N06
48573	21729884@N02	66946916@N05
48574	21729884@N02	90313708@N00
48575	21729884@N02	119056772@N02
48576	21729884@N02	124863747@N08
48577	21729884@N02	103925212@N02
48578	21729884@N02	52725579@N05
48579	21729884@N02	101116703@N07
48580	21729884@N02	135272382@N06
48581	21729884@N02	73716993@N07
48582	21729884@N02	141396885@N05
48583	21729884@N02	97978890@N05
48584	21729884@N02	14169008@N04
48585	21729884@N02	39923953@N04
48586	21729884@N02	47881347@N00
48587	21729884@N02	96106108@N07
48588	21729884@N02	144312453@N08
48589	21729884@N02	137929058@N06
48590	21729884@N02	142950410@N02
48591	21729884@N02	7362313@N07
48592	21729884@N02	56765998@N02
48593	21729884@N02	122301026@N08
48594	21729884@N02	79069100@N03
48595	21729884@N02	140153027@N03
48596	21729884@N02	134901055@N05
48597	21729884@N02	95314425@N07
48598	21729884@N02	30829023@N03
48599	21729884@N02	36147769@N06
48600	21729884@N02	29858421@N04
48601	21729884@N02	87674798@N06
48602	21729884@N02	76489778@N03
48603	21729884@N02	68143237@N00
48604	21729884@N02	124041666@N06
48605	21729884@N02	78747203@N08
48606	21729884@N02	41718887@N04
48607	21729884@N02	131091449@N02
48608	21729884@N02	14589523@N05
48609	21729884@N02	90114005@N00
48610	21729884@N02	116683234@N04
48611	21729884@N02	29789996@N00
