	index	candownload	url_c	url_q	url_n	url_largest	owner	owner_loc	title	description	comments	taken	views	people	tags	lat	lon	neighbourhood	url	local	tag_list	tag_len	NOT	year	time	week	unique_week	text_data	Chinese	English	Other_Lang	revised_text	text_len	num_sent
822	48556628536	1.0	https://live.staticflickr.com/65535/48556628536_23df2187c7_c.jpg	https://live.staticflickr.com/65535/48556628536_23df2187c7_q.jpg	https://live.staticflickr.com/65535/48556628536_23df2187c7_n.jpg	https://live.staticflickr.com/65535/48556628536_1784042d45_o.jpg	8308954@N06		Lotus@Jinji Lake Suzhou		1.0	2019-08-04 08:48:30	903.0	0.0	"[{'id': '8263632-48556628536-1699152', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '金鸡湖', '_content': '金鸡湖', 'machine_tag': 0}, {'id': '8263632-48556628536-21475', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '苏州', '_content': '苏州', 'machine_tag': 0}, {'id': '8263632-48556628536-1153997', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '江苏', '_content': '江苏', 'machine_tag': 0}, {'id': '8263632-48556628536-482334086', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '金鸡湖大酒店', '_content': '金鸡湖大酒店', 'machine_tag': 0}, {'id': '8263632-48556628536-4535', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': 'Lotus', '_content': 'lotus', 'machine_tag': 0}, {'id': '8263632-48556628536-229473', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '荷花', '_content': '荷花', 'machine_tag': 0}, {'id': '8263632-48556628536-3671', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': 'Suzhou', '_content': 'suzhou', 'machine_tag': 0}, {'id': '8263632-48556628536-94848', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': 'Jiangsu', '_content': 'jiangsu', 'machine_tag': 0}, {'id': '8263632-48556628536-250226', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': ""People's Republic of China"", '_content': 'peoplesrepublicofchina', 'machine_tag': 0}]"	31.285983	120.709502		https://www.flickr.com/photos/yuyang226/48556628536/	False	['lotus', 'suzhou', 'jiangsu', 'peoplesrepublicofchina']	4	False	2019	2019-08-04 08:48:30	31	201931	. It has title of Lotus@Jinji Lake Suzhou. It has tags of lotus, suzhou, jiangsu, peoplesrepublicofchina	0	0	1	It has title of Lotus@Jinji Lake Suzhou. It has tags of lotus, suzhou, jiangsu, peoplesrepublicofchina	15	2
4139	38576515921	1.0	https://live.staticflickr.com/4561/38576515921_308a366749_c.jpg	https://live.staticflickr.com/4561/38576515921_308a366749_q.jpg	https://live.staticflickr.com/4561/38576515921_308a366749_n.jpg	https://live.staticflickr.com/4561/38576515921_947e726bfc_o.jpg	53279392@N06		Autumn textures and shapes		0.0	2017-11-22 11:15:42	160.0	0.0	[{'id': '53234070-38576515921-356343314', 'author': '53279392@N06', 'authorname': 'My_Life_Abroad', 'raw': 'China Suzhou 中国 苏州 秋天 秋天叶 秋天颜色 秋天的气氛 银杏autumn ‘autumn leaves’ ‘autumn colors’ leaves design ‘autumn pattern’  nature ‘still life’ autunno foglie foglia natura ‘colori autunnali’ gingko Cina', '_content': 'chinasuzhou中国苏州秋天秋天叶秋天颜色秋天的气氛银杏autumn‘autumnleaves’‘autumncolors’leavesdesign‘autumnpattern’nature‘stilllife’autunnofogliefoglianatura‘coloriautunnali’gingkocina', 'machine_tag': 0}]	31.328691	120.69213		https://www.flickr.com/photos/53279392@N06/38576515921/	False	['chinasuzhou']	1	False	2017	2017-11-22 11:15:42	47	201747	. It has title of Autumn textures and shapes. It has tags of chinasuzhou	0	1	1	It has title of Autumn textures and shapes. It has tags of chinasuzhou	13	2
4140	26800153509	1.0	https://live.staticflickr.com/4536/26800153509_88ed9928b0_c.jpg	https://live.staticflickr.com/4536/26800153509_88ed9928b0_q.jpg	https://live.staticflickr.com/4536/26800153509_88ed9928b0_n.jpg	https://live.staticflickr.com/4536/26800153509_9a751254dd_o.jpg	53279392@N06		Autumn textures and shapes		0.0	2017-11-22 11:13:57	349.0	0.0	[{'id': '53234070-26800153509-336451911', 'author': '53279392@N06', 'authorname': 'My_Life_Abroad', 'raw': 'Cina Suzhou autunno ‘foglie autunnali’ ‘colori autunnali’ foglie ‘still life’ autumn ‘autumn leaves’ leaves ‘autumn colors’ b/n b&w', '_content': 'cinasuzhouautunno‘foglieautunnali’‘coloriautunnali’foglie‘stilllife’autumn‘autumnleaves’leaves‘autumncolors’bnbw', 'machine_tag': 0}, {'id': '53234070-26800153509-336451751', 'author': '53279392@N06', 'authorname': 'My_Life_Abroad', 'raw': '中国 苏州 秋天 秋天叶 秋天颜色 秋天的气氛 银杏', '_content': '中国苏州秋天秋天叶秋天颜色秋天的气氛银杏', 'machine_tag': 0}]	31.328727	120.691575		https://www.flickr.com/photos/53279392@N06/26800153509/	False	['cinasuzhouautunno']	1	False	2017	2017-11-22 11:13:57	47	201747	. It has title of Autumn textures and shapes. It has tags of cinasuzhouautunno	0	1	1	It has title of Autumn textures and shapes. It has tags of cinasuzhouautumn	13	2
823	48556625021	1.0	https://live.staticflickr.com/65535/48556625021_32c558f5f7_c.jpg	https://live.staticflickr.com/65535/48556625021_32c558f5f7_q.jpg	https://live.staticflickr.com/65535/48556625021_32c558f5f7_n.jpg	https://live.staticflickr.com/65535/48556625021_3e52931856_o.jpg	8308954@N06		Lotus@Jinji Lake Suzhou		1.0	2019-08-04 08:57:48	878.0	0.0	"[{'id': '8263632-48556625021-1699152', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '金鸡湖', '_content': '金鸡湖', 'machine_tag': 0}, {'id': '8263632-48556625021-21475', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '苏州', '_content': '苏州', 'machine_tag': 0}, {'id': '8263632-48556625021-1153997', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '江苏', '_content': '江苏', 'machine_tag': 0}, {'id': '8263632-48556625021-482334086', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '金鸡湖大酒店', '_content': '金鸡湖大酒店', 'machine_tag': 0}, {'id': '8263632-48556625021-3671', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': 'Suzhou', '_content': 'suzhou', 'machine_tag': 0}, {'id': '8263632-48556625021-94848', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': 'Jiangsu', '_content': 'jiangsu', 'machine_tag': 0}, {'id': '8263632-48556625021-250226', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': ""People's Republic of China"", '_content': 'peoplesrepublicofchina', 'machine_tag': 0}, {'id': '8263632-48556625021-4535', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': 'Lotus', '_content': 'lotus', 'machine_tag': 0}, {'id': '8263632-48556625021-229473', 'author': '8308954@N06', 'authorname': ""Yang Yu's Album"", 'raw': '荷花', '_content': '荷花', 'machine_tag': 0}]"	31.285983	120.709502		https://www.flickr.com/photos/yuyang226/48556625021/	False	['suzhou', 'jiangsu', 'peoplesrepublicofchina', 'lotus']	4	False	2019	2019-08-04 08:57:48	31	201931	. It has title of Lotus@Jinji Lake Suzhou. It has tags of suzhou, jiangsu, peoplesrepublicofchina, lotus	0	0	1	It has title of Lotus@Jinji Lake Suzhou. It has tags of suzhou, jiangsu, peoplesrepublicofchina, lotus	15	2
2099	40162371130	1.0	https://live.staticflickr.com/963/40162371130_f13e96d3ee_c.jpg	https://live.staticflickr.com/963/40162371130_f13e96d3ee_q.jpg	https://live.staticflickr.com/963/40162371130_f13e96d3ee_n.jpg	https://live.staticflickr.com/963/40162371130_8377be1a3a_o.jpg	99911502@N03		Sūzhōu	"<a href=""http://www.viaggiatoreda2soldi.it"" rel=""noreferrer nofollow"">www.viaggiatoreda2soldi.it</a> 
Vieni con me nei prossimi viaggi...

Per leggere il diario di questo viaggio e vedere altre foto: <a href=""http://www.viaggiatoreda2soldi.it/cina-primavera-2018.html"" rel=""noreferrer nofollow""> clicca qui</a>
To watch the video: <a href=""http://www.viaggiatoreda2soldi.it/cina-primavera-2018.html"" rel=""noreferrer nofollow""> click here</a>. 

Seguimi su:
<a href=""https://www.facebook.com/Viaggiatoreda2soldi"" rel=""noreferrer nofollow"">facebook</a>
<a href=""http://instagram.com/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">instagram</a>
<a href=""https://vimeo.com/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">vimeo</a>
<a href=""https://www.youtube.com/user/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">Utube</a>

Follow on:
<a href=""https://www.facebook.com/Viaggiatoreda2soldi"" rel=""noreferrer nofollow"">facebook</a>
<a href=""http://instagram.com/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">instagram</a>
<a href=""#//vimeo.com/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">vimeo</a>
<a href=""https://www.youtube.com/user/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">Utube</a>
"	0.0	2018-04-01 00:00:00	267.0	0.0	[{'id': '99888448-40162371130-132871141', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'mirko zanoni', '_content': 'mirkozanoni', 'machine_tag': 0}, {'id': '99888448-40162371130-132871143', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'viaggiatore da 2 soldi', '_content': 'viaggiatoreda2soldi', 'machine_tag': 0}, {'id': '99888448-40162371130-6970027', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'v2s', '_content': 'v2s', 'machine_tag': 0}, {'id': '99888448-40162371130-15401112', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'fotodiviaggio', '_content': 'fotodiviaggio', 'machine_tag': 0}, {'id': '99888448-40162371130-48715259', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'foto viaggi', '_content': 'fotoviaggi', 'machine_tag': 0}, {'id': '99888448-40162371130-132871145', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'immagini vacanze', '_content': 'immaginivacanze', 'machine_tag': 0}, {'id': '99888448-40162371130-45585', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'viaggi', '_content': 'viaggi', 'machine_tag': 0}, {'id': '99888448-40162371130-77448', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'vacanze', '_content': 'vacanze', 'machine_tag': 0}, {'id': '99888448-40162371130-34446028', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'foto vacanze', '_content': 'fotovacanze', 'machine_tag': 0}, {'id': '99888448-40162371130-132871147', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'immagini viaggi', '_content': 'immaginiviaggi', 'machine_tag': 0}, {'id': '99888448-40162371130-3974345', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'travel planner', '_content': 'travelplanner', 'machine_tag': 0}, {'id': '99888448-40162371130-188502', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'mondo', '_content': 'mondo', 'machine_tag': 0}, {'id': '99888448-40162371130-132921800', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'girare il mondo', '_content': 'girareilmondo', 'machine_tag': 0}, {'id': '99888448-40162371130-2994', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'nikon', '_content': 'nikon', 'machine_tag': 0}, {'id': '99888448-40162371130-74548643', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'nikon D5200', '_content': 'nikond5200', 'machine_tag': 0}, {'id': '99888448-40162371130-49692', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'viaggio', '_content': 'viaggio', 'machine_tag': 0}, {'id': '99888448-40162371130-133770736', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'viaggiatoreda2soldi.it', '_content': 'viaggiatoreda2soldiit', 'machine_tag': 0}, {'id': '99888448-40162371130-2100500', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'dji', '_content': 'dji', 'machine_tag': 0}, {'id': '99888448-40162371130-339059965', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'djispark', '_content': 'djispark', 'machine_tag': 0}, {'id': '99888448-40162371130-844292', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'travel photo', '_content': 'travelphoto', 'machine_tag': 0}, {'id': '99888448-40162371130-633880', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'travel pictures', '_content': 'travelpictures', 'machine_tag': 0}, {'id': '99888448-40162371130-3821653', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'vacation pictures', '_content': 'vacationpictures', 'machine_tag': 0}, {'id': '99888448-40162371130-159207', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'holiday photos', '_content': 'holidayphotos', 'machine_tag': 0}, {'id': '99888448-40162371130-1835130', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'holiday pictures', '_content': 'holidaypictures', 'machine_tag': 0}, {'id': '99888448-40162371130-121', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'travel', '_content': 'travel', 'machine_tag': 0}, {'id': '99888448-40162371130-264', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'vacation', '_content': 'vacation', 'machine_tag': 0}, {'id': '99888448-40162371130-5', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'world', '_content': 'world', 'machine_tag': 0}, {'id': '99888448-40162371130-253121', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'around the world', '_content': 'aroundtheworld', 'machine_tag': 0}, {'id': '99888448-40162371130-57562', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'cina', '_content': 'cina', 'machine_tag': 0}, {'id': '99888448-40162371130-49', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'china', '_content': 'china', 'machine_tag': 0}, {'id': '99888448-40162371130-4368428', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'tour china', '_content': 'tourchina', 'machine_tag': 0}, {'id': '99888448-40162371130-3217', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'asia', '_content': 'asia', 'machine_tag': 0}, {'id': '99888448-40162371130-6241056', 'author': '99911502@N03', 'authorname': 'Mirko #quellodeiviaggi', 'raw': 'Sūzhōu', '_content': 'sūzhōu', 'machine_tag': 0}]	31.291388	120.611666		https://www.flickr.com/photos/viaggiatoreda2soldi/40162371130/	False	['mirkozanoni', 'viaggiatoreda', 'v', 'fotodiviaggio', 'fotoviaggi', 'immaginivacanze', 'viaggi', 'vacanze', 'fotovacanze', 'immaginiviaggi', 'travelplanner', 'mondo', 'girareilmondo', 'nikon', 'nikond', 'viaggio', 'viaggiatoreda', 'dji', 'djispark', 'travelphoto', 'travelpictures', 'vacationpictures', 'holidayphotos', 'holidaypictures', 'travel', 'vacation', 'world', 'aroundtheworld', 'cina', 'china', 'tourchina', 'asia', 's']	33	False	2018	2018-04-01 00:00:00	13	201813	"<a href=""http://www.viaggiatoreda2soldi.it"" rel=""noreferrer nofollow"">www.viaggiatoreda2soldi.it</a> 
Vieni con me nei prossimi viaggi...

Per leggere il diario di questo viaggio e vedere altre foto: <a href=""http://www.viaggiatoreda2soldi.it/cina-primavera-2018.html"" rel=""noreferrer nofollow""> clicca qui</a>
To watch the video: <a href=""http://www.viaggiatoreda2soldi.it/cina-primavera-2018.html"" rel=""noreferrer nofollow""> click here</a>. 

Seguimi su:
<a href=""https://www.facebook.com/Viaggiatoreda2soldi"" rel=""noreferrer nofollow"">facebook</a>
<a href=""http://instagram.com/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">instagram</a>
<a href=""https://vimeo.com/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">vimeo</a>
<a href=""https://www.youtube.com/user/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">Utube</a>

Follow on:
<a href=""https://www.facebook.com/Viaggiatoreda2soldi"" rel=""noreferrer nofollow"">facebook</a>
<a href=""http://instagram.com/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">instagram</a>
<a href=""#//vimeo.com/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">vimeo</a>
<a href=""https://www.youtube.com/user/viaggiatoreda2soldi"" rel=""noreferrer nofollow"">Utube</a>
. It has title of Sūzhōu. It has tags of mirkozanoni, viaggiatoreda, v, fotodiviaggio, fotoviaggi, immaginivacanze, viaggi, vacanze, fotovacanze, immaginiviaggi, travelplanner, mondo, girareilmondo, nikon, nikond, viaggio, viaggiatoreda, dji, djispark, travelphoto, travelpictures, vacationpictures, holidayphotos, holidaypictures, travel, vacation, world, aroundtheworld, cina, china, tourchina, asia, s"	0	1	1	Seguimi su:      Follow on:. It has title of Sūzhōu	9	2
2115	41857301551	1.0	https://live.staticflickr.com/823/41857301551_5ff43f71f0_c.jpg	https://live.staticflickr.com/823/41857301551_5ff43f71f0_q.jpg	https://live.staticflickr.com/823/41857301551_5ff43f71f0_n.jpg	https://live.staticflickr.com/823/41857301551_d6070edc9e_o.jpg	7287512@N02	Kokomo, IN, USA	DSC_20180421_10756		0.0	2018-04-21 12:33:49	37.0	0.0	[{'id': '7267164-41857301551-49', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'China', '_content': 'china', 'machine_tag': 0}, {'id': '7267164-41857301551-8741', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'Places', '_content': 'places', 'machine_tag': 0}]	31.332358	120.576605		https://www.flickr.com/photos/pecasbo/41857301551/	False	['china', 'places']	2	False	2018	2018-04-21 12:33:49	16	201816	. It has title of DSC_20180421_10756. It has tags of china, places	0	0	1	It has tags of china, places	6	1
2116	27988654888	1.0	https://live.staticflickr.com/979/27988654888_cec5034eb6_c.jpg	https://live.staticflickr.com/979/27988654888_cec5034eb6_q.jpg	https://live.staticflickr.com/979/27988654888_cec5034eb6_n.jpg	https://live.staticflickr.com/979/27988654888_47415fa2b4_o.jpg	7287512@N02	Kokomo, IN, USA	DSC_20180421_10757		0.0	2018-04-21 12:34:45	43.0	0.0	[{'id': '7267164-27988654888-49', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'China', '_content': 'china', 'machine_tag': 0}, {'id': '7267164-27988654888-8741', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'Places', '_content': 'places', 'machine_tag': 0}]	31.332358	120.576605		https://www.flickr.com/photos/pecasbo/27988654888/	False	['china', 'places']	2	False	2018	2018-04-21 12:34:45	16	201816	. It has title of DSC_20180421_10757. It has tags of china, places	0	0	1	It has tags of china, places	6	1
2117	41857300401	1.0	https://live.staticflickr.com/954/41857300401_183ff36775_c.jpg	https://live.staticflickr.com/954/41857300401_183ff36775_q.jpg	https://live.staticflickr.com/954/41857300401_183ff36775_n.jpg	https://live.staticflickr.com/954/41857300401_ffbeace3c0_o.jpg	7287512@N02	Kokomo, IN, USA	DSC_20180421_10760		0.0	2018-04-21 12:45:24	39.0	0.0	[{'id': '7267164-41857300401-49', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'China', '_content': 'china', 'machine_tag': 0}, {'id': '7267164-41857300401-8741', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'Places', '_content': 'places', 'machine_tag': 0}]	31.333905	120.574827		https://www.flickr.com/photos/pecasbo/41857300401/	False	['china', 'places']	2	False	2018	2018-04-21 12:45:24	16	201816	. It has title of DSC_20180421_10760. It has tags of china, places	0	0	1	It has tags of china, places	6	1
2118	27988653628	1.0	https://live.staticflickr.com/967/27988653628_d3c0182ae6_c.jpg	https://live.staticflickr.com/967/27988653628_d3c0182ae6_q.jpg	https://live.staticflickr.com/967/27988653628_d3c0182ae6_n.jpg	https://live.staticflickr.com/967/27988653628_6eef23ab63_o.jpg	7287512@N02	Kokomo, IN, USA	DSC_20180421_10768		0.0	2018-04-21 12:53:37	47.0	0.0	[{'id': '7267164-27988653628-49', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'China', '_content': 'china', 'machine_tag': 0}, {'id': '7267164-27988653628-130', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'Family', '_content': 'family', 'machine_tag': 0}, {'id': '7267164-27988653628-12198', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'Pedro', '_content': 'pedro', 'machine_tag': 0}, {'id': '7267164-27988653628-290', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'People', '_content': 'people', 'machine_tag': 0}, {'id': '7267164-27988653628-8741', 'author': '7287512@N02', 'authorname': 'pecasbo', 'raw': 'Places', '_content': 'places', 'machine_tag': 0}]	31.333905	120.574827		https://www.flickr.com/photos/pecasbo/27988653628/	False	['china', 'family', 'pedro', 'people', 'places']	5	False	2018	2018-04-21 12:53:37	16	201816	. It has title of DSC_20180421_10768. It has tags of china, family, pedro, people, places	0	1	0	It has tags of china, family, pedro, people, places	9	1
104	51365447482	1.0	https://live.staticflickr.com/65535/51365447482_f653482cb2_c.jpg	https://live.staticflickr.com/65535/51365447482_f653482cb2_q.jpg	https://live.staticflickr.com/65535/51365447482_f653482cb2_n.jpg	https://live.staticflickr.com/65535/51365447482_f6ed1337d5_o.jpg	193578629@N05		"""Raining Soochow"""		0.0	2021-06-19 11:56:01	32.0	0.0	[]	31.325327	120.614413		https://www.flickr.com/photos/193578629@N05/51365447482/	False	[]	0	False	2021	2021-06-19 11:56:01	24	202124	". It has title of ""Raining Soochow"". It has tags of "	0	1	0	"It has title of ""Raining Soochow"""	6	1
105	51354200893	1.0	https://live.staticflickr.com/65535/51354200893_1f82fee535_c.jpg	https://live.staticflickr.com/65535/51354200893_1f82fee535_q.jpg	https://live.staticflickr.com/65535/51354200893_1f82fee535_n.jpg	https://live.staticflickr.com/65535/51354200893_f63d68504a_o.jpg	193578629@N05		G for Garden		0.0	2021-04-03 10:20:39	29.0	0.0	[]	31.303222	120.593941		https://www.flickr.com/photos/193578629@N05/51354200893/	False	[]	0	False	2021	2021-04-03 10:20:39	13	202113	. It has title of G for Garden. It has tags of 	0	0	1	It has title of G for Garden	7	1
106	51354163788	1.0	https://live.staticflickr.com/65535/51354163788_754521d12e_c.jpg	https://live.staticflickr.com/65535/51354163788_754521d12e_q.jpg	https://live.staticflickr.com/65535/51354163788_754521d12e_n.jpg	https://live.staticflickr.com/65535/51354163788_8aa28cb9cd_o.jpg	193578629@N05		"""Glow In the Dark"""		0.0	2021-06-17 12:46:32	22.0	0.0	[]	31.303222	120.593941		https://www.flickr.com/photos/193578629@N05/51354163788/	False	[]	0	False	2021	2021-06-17 12:46:32	24	202124	". It has title of ""Glow In the Dark"". It has tags of "	0	1	0	"It has title of ""Glow In the Dark"""	8	1
108	51273169730	1.0	https://live.staticflickr.com/65535/51273169730_b15d93c669_c.jpg	https://live.staticflickr.com/65535/51273169730_b15d93c669_q.jpg	https://live.staticflickr.com/65535/51273169730_b15d93c669_n.jpg	https://live.staticflickr.com/65535/51273169730_2bfdd54a47_o.jpg	63829447@N04			Couple Garden	0.0	2010-10-16 14:28:14	33.0	0.0	[{'id': '63797308-51273169730-49', 'author': '63829447@N04', 'authorname': 'ClaudeVoyage', 'raw': 'china', '_content': 'china', 'machine_tag': 0}, {'id': '63797308-51273169730-79121', 'author': '63829447@N04', 'authorname': 'ClaudeVoyage', 'raw': 'chine', '_content': 'chine', 'machine_tag': 0}, {'id': '63797308-51273169730-34789', 'author': '63829447@N04', 'authorname': 'ClaudeVoyage', 'raw': 'Chinois', '_content': 'chinois', 'machine_tag': 0}, {'id': '63797308-51273169730-1483', 'author': '63829447@N04', 'authorname': 'ClaudeVoyage', 'raw': 'garden', '_content': 'garden', 'machine_tag': 0}, {'id': '63797308-51273169730-3671', 'author': '63829447@N04', 'authorname': 'ClaudeVoyage', 'raw': 'Suzhou', '_content': 'suzhou', 'machine_tag': 0}, {'id': '63797308-51273169730-7156', 'author': '63829447@N04', 'authorname': 'ClaudeVoyage', 'raw': 'Chinese', '_content': 'chinese', 'machine_tag': 0}]	31.318258	120.634305		https://www.flickr.com/photos/claudevoyage/51273169730/	False	['china', 'chine', 'chinois', 'garden', 'suzhou', 'chinese']	6	False	2010	2010-10-16 14:28:14	41	201041	Couple Garden. It has title of . It has tags of china, chine, chinois, garden, suzhou, chinese	0	0	1	It has tags of china, china, chinese, garden, suzhou, chinese	10	1
131	51638146951	1.0	https://live.staticflickr.com/65535/51638146951_8b39a95dea_c.jpg	https://live.staticflickr.com/65535/51638146951_8b39a95dea_q.jpg	https://live.staticflickr.com/65535/51638146951_8b39a95dea_n.jpg	https://live.staticflickr.com/65535/51638146951_c27cc5279a_o.jpg	193550492@N08		Goldfishes	and a family (in the background)	0.0	2015-06-23 13:38:15	5.0	0.0	[]	31.317755	120.588255		https://www.flickr.com/photos/193550492@N08/51638146951/	False	[]	0	False	2015	2015-06-23 13:38:15	26	201526	and a family (in the background). It has title of Goldfishes. It has tags of 	0	1	0	and a family (in the background). It has title of Goldfishes	11	2
132	51630786278	1.0	https://live.staticflickr.com/65535/51630786278_bd5ab849b5_c.jpg	https://live.staticflickr.com/65535/51630786278_bd5ab849b5_q.jpg	https://live.staticflickr.com/65535/51630786278_bd5ab849b5_n.jpg	https://live.staticflickr.com/65535/51630786278_5fc4981255_o.jpg	193550492@N08		Tetrahedral shadow and rockery		0.0	2015-06-23 13:52:01	3.0	0.0	[{'id': '193457679-51630786278-1483', 'author': '193550492@N08', 'authorname': 'Dinosaur.A', 'raw': 'Garden', '_content': 'garden', 'machine_tag': 0}]	31.317772	120.588286		https://www.flickr.com/photos/193550492@N08/51630786278/	False	['garden']	1	False	2015	2015-06-23 13:52:01	26	201526	. It has title of Tetrahedral shadow and rockery. It has tags of garden	0	1	1	It has title of Tetrahedral shadow and rockery. It has tags of garden	13	2
135	51399368631	1.0	https://live.staticflickr.com/65535/51399368631_65b0a1d46d_c.jpg	https://live.staticflickr.com/65535/51399368631_65b0a1d46d_q.jpg	https://live.staticflickr.com/65535/51399368631_65b0a1d46d_n.jpg	https://live.staticflickr.com/65535/51399368631_788144cac6_o.jpg	193550492@N08		Scene in a Circle in a Circle	Chinese Gardening	0.0	2015-06-22 14:14:48	10.0	0.0	[{'id': '193457679-51399368631-1483', 'author': '193550492@N08', 'authorname': 'Dinosaur.A', 'raw': 'Garden', '_content': 'garden', 'machine_tag': 0}]	31.326386	120.624611		https://www.flickr.com/photos/193550492@N08/51399368631/	False	['garden']	1	False	2015	2015-06-22 14:14:48	26	201526	Chinese Gardening. It has title of Scene in a Circle in a Circle. It has tags of garden	0	1	1	It has title of Scene in a Circle in a Circle. It has tags of garden	16	2
